"","Firm_id","Firm","Year","Firm_value","Count","Green_inn","Location","Age","Sales","Sales_growth","Total_assets","Total_debt","Leverage","Tshare_equity","ROA","ROE","Size"
"564","SPL-AU","SPL",2016,83.714155,11,2.4849,"AU",20,2509.110014,375.746277,39570.133081,12.064269,0.030488,33125.802561,-43.849471,-52.137224,10.585829897553
"565","SPL-AU","SPL",2017,91.579943,14,2.7081,"AU",21,2069.962075,-21.777779,44784.202809,47.076845,0.105119,41013.347511,-24.225105,-27.565032,10.7096107403489
"566","SPL-AU","SPL",2018,91.054673,3,1.3863,"AU",22,2477.146445,27.406418,37026.980441,31.008221,0.083745,33714.79614,-16.442583,-18.002643,10.5194021269965
"567","SPL-AU","SPL",2019,86.770094,12,2.5649,"AU",23,1035.028559,-56.689404,30107.837521,16.02169,0.053214,26124.598778,-26.551178,-29.797642,10.3125407996007
"568","T5O-DE","T5O",2006,63.595287,2,1.0986,"DE",6,115.4,63.913471,2923.583,0,0,1859.261,-23.713259,-42.896174,7.98056519784039
"569","T5O-DE","T5O",2007,57.723848,0,0,"DE",7,67.017,-41.926346,4216.616,0,0,2433.993,-14.15011,-23.533339,8.34678818960509
"570","T5O-DE","T5O",2008,60.876596,4,1.6094,"DE",8,57.983,-13.480157,3331.957,0,0,2028.382,-24.337421,-41.169288,8.1113150980414
"571","T5O-DE","T5O",2009,89.148381,5,1.7918,"DE",9,50,-13.767832,4003.246,0,0,3568.829,-18.483633,-24.222992,8.29486081101393
"572","T5O-DE","T5O",2010,43.175122,3,1.3863,"DE",10,50,0,5586.803,0,0,2412.109,-13.819116,-22.158063,8.6281624884115
"573","T5O-DE","T5O",2011,96.938398,4,1.6094,"DE",11,50,0,6269.63337,0.00683,0.000109,6077.68212,-13.874506,-19.376472,8.7434731582331
"574","T5O-DE","T5O",2012,98.097652,3,1.3863,"DE",12,50,0,6324.10307,0,0,6203.79661,-10.408474,-10.673111,8.75212349642552
"575","T5O-DE","T5O",2013,78.57356,3,1.3863,"DE",13,50,0,10309.16712,0,0,8100.27963,-13.648456,-15.870892,9.24078879004269
"576","T5O-DE","T5O",2014,96.463313,1,0.6931,"DE",14,300.49424,500.988495,8836.05545,50,0.565863,8523.55184,-10.813444,-12.453554,9.08659583998433
"577","T5O-DE","T5O",2015,99.148912,1,0.6931,"DE",15,0,-100,10959.27222,13,0.118621,10865.9992,-13.174711,-13.450426,9.30194115501254
"578","TNG-FR","TNG",2006,58.208864,2010,7.6064,"FR",27,3720,8.613139,32605,1377,4.223279,18979,-62.659272,-97.53193,10.3922209298273
"579","TNG-FR","TNG",2007,86.456661,2284,7.7341,"FR",28,2082,-44.032257,128314,832,0.648409,110936,-6.861837,-8.499403,11.7622356639024
"580","TNG-FR","TNG",2008,74.39813,2180,7.6875,"FR",29,3388,62.728146,126647,15570,12.294014,94223,-14.119807,-17.547366,11.749158967822
"581","TNG-FR","TNG",2009,69.490392,2288,7.7359,"FR",30,4894,44.451004,98664,14849,15.050069,68562,-24.274891,-33.598919,11.4994754172458
"582","TNG-FR","TNG",2010,82.08739,2749,7.9194,"FR",31,5648,15.40662,223686,13952,6.237315,183618,-21.23096,-27.138552,12.3179985617022
"583","TNG-FR","TNG",2011,73.051492,2866,7.961,"FR",32,5646,-0.035411,193584,13022,6.726796,141416,-20.910202,-26.843961,12.1734668057813
"584","TNG-FR","TNG",2012,62.056287,3231,8.0809,"FR",33,3928,-30.428621,160464,12067,7.520067,99578,-24.405165,-35.854005,11.985824897328
"585","TNG-FR","TNG",2013,44.991657,3385,8.1274,"FR",34,3849,-2.011202,125850,11306,8.983711,56622,-29.937761,-54.8758,11.7428460005635
"586","TNG-FR","TNG",2014,50.966634,3623,8.1953,"FR",35,2490,-35.307873,140953,10689,7.583379,71839,-36.398391,-75.596485,11.8561817804591
"587","TNG-FR","TNG",2015,26.318294,3742,8.2276,"FR",36,1465,-41.164658,100869,9649,9.565873,26547,-31.352813,-77.061777,11.5215779242494
"588","TNG-FR","TNG",2016,37.822692,3803,8.2438,"FR",37,2346,60.13652,122950,18823,15.309475,46503,-21.609425,-66.209446,11.7195330476443
"589","TNG-FR","TNG",2017,27.845905,4058,8.3087,"FR",38,2099,-10.52856,100873,18450,18.290325,28089,-28.838859,-86.534749,11.5216175788577
"590","TNG-FR","TNG",2018,33.812406,4155,8.3323,"FR",39,1335,-36.398285,108543,18810,17.329538,36701,7.665126,24.775428,11.5949016868153
"591","TNG-FR","TNG",2019,56.891849,4531,8.4189,"FR",40,6652,398.277161,115477,16297,14.112767,65697,-16.787787,-36.72728,11.656826654915
"592","VEC-GB","VEC",2006,59.280006,5,1.7918,"GB",9,12.332192,87.578056,40.173542,0.020067,0.04995,23.814878,-24.622368,-33.733995,3.69320861973915
"593","VEC-GB","VEC",2007,75.268524,18,2.9444,"GB",10,20.727026,67.055038,356.800243,0.604104,0.169312,268.558277,-5.053574,-6.865343,5.87717608175943
"594","VEC-GB","VEC",2008,83.947316,13,2.6391,"GB",11,35.798934,79.52459,253.318259,0,0,212.65388,-8.649072,-10.918456,5.53464663889447
"595","VEC-GB","VEC",2009,83.01179,19,2.9957,"GB",12,37.290797,23.686821,201.448462,0,0,167.225974,-8.595841,-10.294662,5.30553357695942
"596","VEC-GB","VEC",2010,84.832757,24,3.2189,"GB",13,45.283539,28.525633,194.391,0,0,164.907244,-5.666667,-6.754967,5.26987159465834
"597","VEC-GB","VEC",2011,83.711217,27,3.3322,"GB",14,50.51294,6.982551,189.313256,0,0,158.476431,-5.16129,-6.123869,5.24340308217664
"598","VEC-GB","VEC",2012,81.626682,26,3.2958,"GB",15,38.271112,-23.076925,205.042787,0,0,167.369624,-2.599705,-3.145104,5.3232186744332
"599","VEC-GB","VEC",2013,86.491677,16,2.8332,"GB",16,37.45138,-7.575758,184.706501,0,0,159.755751,-3.607459,-4.29716,5.21876808420353
"600","VEC-GB","VEC",2014,72.730189,21,3.091,"GB",17,43.258563,19.672131,377.036547,0,0,274.219394,-0.983116,-1.271421,5.93234212439404
"601","VEC-GB","VEC",2015,74.263722,19,2.9957,"GB",18,74.040512,58.90411,413.006134,0,0,306.713725,1.212121,1.649576,6.02346244515098
"602","VEC-GB","VEC",2017,80.514962,21,3.091,"GB",20,168.979367,-12.252746,809.419465,4.618817,0.570633,651.703772,-10.956277,-13.649757,6.69631728083063
"603","VEC-GB","VEC",2018,79.546186,32,3.4965,"GB",21,181.404088,8.445946,692.310765,4.456458,0.643708,550.706809,-13.165162,-16.442953,6.5400349371803
"604","VEC-GB","VEC",2019,79.027699,20,3.0445,"GB",22,203.229414,11.090343,626.320552,8.969354,1.432071,494.966723,-3.836473,-4.837474,6.43986230393788
"605","VLA-FR","VLA",2006,31.222356,3,1.3863,"FR",7,2.329,-22.650278,14.922,3.337,22.362954,4.659,-1.646174,-5.149942,2.70283663404932
"606","VLA-FR","VLA",2007,73.287187,3,1.3863,"FR",8,0.866,-62.816658,39.584,3.69,9.321948,29.01,-12.336257,-19.970893,3.67842499621008
"607","VLA-FR","VLA",2008,66.247825,5,1.7918,"FR",9,3.418,294.688232,41.384,4.632,11.192731,27.416,-5.901097,-8.467728,3.72289433270121
"608","VLA-FR","VLA",2009,49.025112,7,2.0794,"FR",10,3.096,-9.420715,45.954,6.385,13.894329,22.529,-14.069477,-24.603063,3.82764089615551
"609","VLA-FR","VLA",2010,55.708877,7,2.0794,"FR",11,4.841,56.363056,79.499,6.798,8.551051,44.288,-12.6932,-23.832258,4.37574444296482
"610","VLA-FR","VLA",2011,55.341187,9,2.3026,"FR",12,10.263,112.00164,73.083,6.796,9.299016,40.445,-5.792295,-10.430411,4.29159578157036
"611","VLA-FR","VLA",2012,48.808392,6,1.9459,"FR",13,3.431,-66.569221,53.667,6.714,12.510481,26.194,-20.487574,-38.968172,3.98279828747719
"612","VLA-FR","VLA",2013,56.64941,14,2.7081,"FR",14,30.445,787.350647,254.391,71.283,28.021038,144.111,-15.563952,-28.15302,5.53887245348168
"613","VLA-FR","VLA",2014,54.696572,18,2.9444,"FR",15,36.922,21.274433,227.517,73.153,32.152762,124.444,-10.903326,-19.565452,5.42722496087394
"614","VLA-FR","VLA",2015,52.449789,14,2.7081,"FR",16,78.36,112.231194,275.187,102.255,37.158369,144.335,-8.202441,-15.341228,5.61745086657133
"615","VLA-FR","VLA",2016,48.361151,22,3.1355,"FR",17,94.062,20.03828,206.883,82.503,39.879062,100.051,-20.405335,-40.251078,5.3321534160785
"616","VLA-FR","VLA",2017,48.942396,21,3.091,"FR",18,105.291,11.937875,189.343,71.496,37.760044,92.669,-5.795682,-11.915733,5.24356018508774
"617","VLA-FR","VLA",2018,59.703372,23,3.1781,"FR",19,113.035,7.354857,239.829,57.599,24.016695,143.186,1.521068,2.767802,5.47992616939323
"618","VLA-FR","VLA",2019,49.300183,18,2.9444,"FR",20,126.196,11.643292,274.143,85.216,31.084507,135.153,-0.678636,-1.253148,5.61364986805699
"619","VSC-DE","VSC",2006,78.752632,8,2.1972,"DE",9,3664,77.176018,9973,830,8.322471,7854,-52.222275,-65.126668,9.20763672040187
"620","VSC-DE","VSC",2007,88.909033,6,1.9459,"DE",10,1376,-62.445415,22063,860,3.897929,19616,-50.7554,-59.191846,10.0016572763084
"621","VSC-DE","VSC",2008,90.421959,23,3.1781,"DE",11,2969,115.770348,41094,902,2.194968,37158,-37.538198,-41.758551,10.623617404426
"622","VSC-DE","VSC",2009,94.445578,32,3.4965,"DE",12,1861,-37.318962,53903,0,0,50909,-33.910545,-36.578968,10.8949414139753
"623","VSC-DE","VSC",2010,89.862083,34,3.5553,"DE",13,989,-46.856529,34731,0,0,31210,-45.298644,-48.892461,10.4553879388738
"624","VSC-DE","VSC",2011,73.914819,30,3.434,"DE",14,780,-21.132458,31838,0,0,23533,-57.29694,-69.674662,10.3684158239151
"625","VSC-DE","VSC",2012,75.043864,49,3.912,"DE",15,4353,458.076935,29067,0,0,21813,-43.40202,-58.294006,10.2773587890531
"626","VSC-DE","VSC",2013,63.722112,45,3.8286,"DE",16,4904,12.657937,17705,0,0,11282,-45.005559,-63.604774,9.781602364546
"627","VSC-DE","VSC",2014,13.727066,38,3.6636,"DE",17,7055,43.862152,14934,6448,43.176644,2050,-59.413585,-145.454545,9.61139577159565
"628","VSC-DE","VSC",2015,78.908396,28,3.3673,"DE",18,3266,-53.706593,33492,1962,5.858115,26428,-38.111758,-64.807922,10.4190618833243
"629","VSC-DE","VSC",2016,80.152191,39,3.6889,"DE",19,2060,-36.925903,19055,0,0,15273,-43.218452,-54.459126,9.85508481330796
"630","VSC-DE","VSC",2017,93.279486,69,4.2485,"DE",20,4197,103.737862,47913,0,0,44693,-32.732051,-36.554047,10.7771421453244
"631","VSC-DE","VSC",2018,91.028922,73,4.3041,"DE",21,4173,-0.571837,31256,0,0,28452,-44.610896,-48.284914,10.3499666367349
"632","VSC-DE","VSC",2019,91.005231,79,4.382,"DE",22,2196,-47.375988,52953,1809,3.416237,48190,-33.160351,-36.434331,10.8771600066484
"633","ZEAL-DK","ZEAL",2006,89.805268,22,3.1355,"DK",9,413.316981,-91.773842,44419.310202,1452.016518,3.268886,39890.880637,-36.611602,-41.383592,10.7014295683319
"634","ZEAL-DK","ZEAL",2007,92.025227,22,3.1355,"DK",10,8042.437037,1843.593872,35320.460059,820.623216,2.323365,32503.733568,-18.503255,-20.380561,10.4722176800861
"635","ZEAL-DK","ZEAL",2008,92.625775,23,3.1781,"DK",11,7546.131206,-6.106373,30261.588867,0,0,28030.031129,-13.807274,-14.958791,10.3176344931351
"636","ZEAL-DK","ZEAL",2009,83.769647,42,3.7612,"DK",12,3400.220428,-54.998043,21324.901383,0,0,17863.794549,-39.774225,-44.707487,9.96763074787087
"637","ZEAL-DK","ZEAL",2010,90.358007,49,3.912,"DK",13,11730.189581,245.025482,60459.395403,0,0,54629.904658,-34.349702,-38.751037,11.0097272683331
"638","ZEAL-DK","ZEAL",2011,94.018075,73,4.3041,"DK",14,19097.426907,62.876472,63167.124916,0,0,59388.515055,2.907945,3.153075,11.0535392694171
"639","ZEAL-DK","ZEAL",2012,94.247797,87,4.4773,"DK",15,30034.025956,57.125889,69827.902355,0,0,65811.259629,7.344437,7.801701,11.1537889560791
"640","ZEAL-DK","ZEAL",2013,91.129765,102,4.6347,"DK",16,881.484485,-97.059471,46500.843343,0,0,42376.10904,-42.32673,-45.511896,10.7472257278196
"641","ZEAL-DK","ZEAL",2014,42.367065,123,4.8203,"DK",17,20628.528555,2239.108643,80140.796664,36550.819142,45.608255,33953.30309,-13.773897,-22.84483,11.2915403250441
"642","ZEAL-DK","ZEAL",2015,39.740944,131,4.8828,"DK",18,25161.890637,22.048084,85048.449473,41935.560955,49.307849,33799.056322,-18.507866,-45.126213,11.3509763668877
"643","ZEAL-DK","ZEAL",2016,40.049465,119,4.7875,"DK",19,31534.101878,25.096842,93420.052841,44683.266414,47.830487,37414.231802,-23.156305,-58.03271,11.4448612996843
"644","ZEAL-DK","ZEAL",2017,71.682143,152,5.0304,"DK",20,18790.622691,-40.465034,99018.726639,18230.487091,18.411151,70978.745574,-38.030288,-67.505597,11.5030642691983
"645","ZEAL-DK","ZEAL",2018,90.769534,170,5.1417,"DK",21,5095.248866,-72.829903,164798.556282,0,0,149586.880765,59.102355,70.683369,12.0124791359944
"646","ZEAL-DK","ZEAL",2019,77.690661,172,5.1533,"DK",22,5536.045172,8.836927,214053.895052,11476.774845,5.361629,166299.886044,-40.401426,-48.457155,12.2739831083335
